Title,Properties
Kamp pengasingan Moncongloe,"{{Infobox prison
| name                = Kamp pengasingan Moncongloe
| image               = Kamp Moncongloe11.png
| image_size          = 280px
| alt                 = 
| caption             = Peta lokasi Kamp pengasingan Moncongloe
| image_map           = South Sulawesi in Indonesia.svg
| map_size            = 
| map_alt             = 
| map_caption         = 
| pushpin_map         = 
| pushpin_relief      = 
| pushpin_mapsize     = 
| pushpin_map_alt     = 
| pushpin_map_caption = 
| pushpin_label       = 
| map_dot_mark        = 
| location            = 
| coordinates         = {{coord|5|21|6|S|119|55|22|E|region:ID_type:adm1st|display=inline,title}}
| status              = Pengasingan
| classification      = Rehabilitasi
| capacity            = 
| population          = ± 13 ribu (sepanjang 1969–1979)
| population_as_of    = 
| opened              = Maret 1969
| closed              = 1979
| former_name         = Inrehab Kokamtibda Sulselra
| managed_by          = 
| director            = 
| governor            ='''{{small|Daftar kepala kamp}}''':{{br}}Kapten Rakimin (1969–){{br}}Kapten Bonar Siregar{{br}}Kapten Toliu{{br}}Kapten Wahyudin Lubis (–1979)
| warden              = 
| street-address      = Moncongloe
| city               = [[Kabupaten Maros]] dan [[Kabupaten Gowa]]
| county              = 
| state               = [[Sulawesi Selatan]]
| postcode            = 
| zip                 = 
| country             = [[Indonesia]]
| website             = 
| prisoners           = 
| embedded            = 
}}"
Bank Pembangunan Asia,"{{Infobox organization
| name                = Bank Pembangunan Asia
| native name         = Asian Development Bank
| native_name_lang    = en
| logo                = ADB logo & wordmark.svg
| logo_size           = 150px
| abbreviation        = ADB
| headquarters        = [[Mandaluyong]], [[Metro Manila]], [[Filipina]]
| leader_title        = Presiden
| leader_name         = Masatsugu Asakawa (2020–)
| leader_title2       = Wakil Presiden
| leader_name2        = Shixin Chen<br>Ahmed M. Saeed<br>Ashok Lavasa<br>Bruce Gosper<br>Roberta Casali
| website             = {{URL|https://www.adb.org}}
}}"
Pembantaian Purwodadi,
Berkas:Kamp Moncongloe12.png,
Ahmad Yunus Mokoginta,"{{Infobox officeholder
|name         = Ahmad Junus Mokoginta
|image        = Danpuspomad Ahmad Yunus Mokoginta.jpg
|caption      = 
|office       = [[Sekolah Staf dan Komando Angkatan Darat|Komandan SSKAD]]
|term_start   = 12 Maret 1956
|term_end     = 16 April 1958
|predecessor  = [[Djatikoesoemo|GPH Djatikoesoemo]]
|successor    = [[Latief Hendraningrat]]
|term_start1  = 1 Oktober 1951
|term_end1    = 8 April 1953
|predecessor1 = Tidak ada, jabatan baru
|successor1   = [[Djatikoesoemo|GPH Djatikoesoemo]]
|office2      = [[Kodam VII/Wirabuana|Panglima Teritorium VII/Indonesia Timur]]
|term_start2  = 1950
|term_end2    = 1950
|predecessor2 = Tidak ada, jabatan baru
|successor2   = [[A.E. Kawilarang]]
|office3      = [[Polisi Militer Angkatan Darat Indonesia#Daftar komandan|Komandan Polisi Militer Daerah Jawa]]
|term_start3  = 1949
|term_end3    = 1950
|predecessor3 = [[Gatot Soebroto]]
|successor3   = [[Siswondo Parman]]
|birth_date   = {{birth date|1921|4|28}}
|birth_place = [[Kotamobagu]], [[Sulawesi Utara]]
|death_date = {{dda|1984|1|11|1921|4|28}}
|death_place = [[Jakarta]]
|birth_name = 
|alma_mater = Akademi Militer Breda di Bandung (1941)
|spouse =Ny. Koriyati Mokoginta
|children =9
|nickname = A.Y. Mokoginta
|allegiance = {{nowrap|{{flag|Indonesia|size=23px}}}}
|branch = [[Berkas:Insignia of the Indonesian Army.svg|25px]] [[TNI Angkatan Darat]]
|serviceyears = 1941 - 
|rank = [[Berkas:Pdu_letjendtni_staf.png|23px]] [[Letnan Jenderal]] [[TNI]]
|unit = [[Polisi Militer|Polisi Militer (CPM)]]
|commands =
|battles =
|awards =
}}"
Badan Pembinaan Pendidikan Pelaksanaan Pedoman Penghayatan dan Pengamalan Pancasila,"{{Infobox lembaga nonkementerian
|nama             = Badan Pembinaan Pendidikan Pelaksanaan Pedoman Penghayatan dan Pengamalan Pancasila
|singkatan        = BP7
|gambar           = <!--[[Berkas: |180px]]-->
|didirikan        = {{Start date|1979}}
|dasar            = Keputusan Presiden Nomor 10 Tahun 1979
|dibubarkan       = {{Start date|1999}}
|nomenklatur_sebelumnya = <!-- nama kementerian sebelumnya -->
|nomenklatur_pengganti  = <!-- nama kementerian yang menggantikan -->
|bidang_tugas     =
|slogan           =
|pegawai          = 
|anggaran         = 
|koordinasi       = <!--menteri / kepala lembaga yang mengkoordinasi-->
|kepala           =
|nama_kepala      =
|wakil_kepala     =
|nama_wakil_kepala=
|sekretaris_utama =
|deputi1          =
|nama_deputi1     =
|deputi2          =
|nama_deputi2     =
|deputi3          =
|nama_deputi3     =
|deputi4          =
|nama_deputi4     =
|deputi5          =
|nama_deputi5     =
|deputi6          =
|nama_deputi6     =
|deputi7          =
|nama_deputi7     =
|deputi8          =
|nama_deputi8     =
|deputi9          =
|nama_deputi9     =
|deputi10         =
|nama_deputi10    =
|inspektur        = 
|nama_inspektur   = <!--Inspektur Utama (eselon I) / Inspektur (eselon II)-->
|alamat           = [[Gedung BP7]], Jalan Pejambon 2, [[Senen, Senen, Jakarta Pusat|Senen]], [[Senen, Jakarta Pusat|Senen]], [[Kota Administrasi Jakarta Pusat|Jakarta Pusat]]
|situs web        = 
|catatan          =
}}"
Siti Hartinah,"{{Infobox Officeholder
|honorific_prefix      = [[Raden Ayu]] [[Hajjah|Hj.]]
|name = Siti Hartinah
|image     = Raden Ayu Siti Hartinah.jpg
|imagesize =
|caption   =
|office    = Ibu Negara Indonesia
|order     = ke-2
|president = [[Soeharto]]
|term_start = 12 Maret 1967
|term_end = 28 April 1996
|predecessor = [[Fatmawati]]<br =>
[[Hartini]] (pejabat)
|successor =
[[Siti Hardijanti Rukmana]] (pelaksana tugas)<br =>
[[Hasri Ainun Habibie]]
|birth_date = {{Birth date|1923|8|23}}
|birth_place = [[Jaten, Karanganyar|Jaten]], [[Kadipaten Mangkunegaran]], [[Keresidenan Surakarta]], [[Hindia Belanda]]
|death_date = {{Death date and age|1996|4|28|1923|8|23}}
|death_place = [[Jakarta]], [[Indonesia]]
|restingplace = [[Astana Giribangun]], [[Karanganyar]], [[Indonesia]]
|nationality = [[Indonesia]]
|party =
|spouse = [[Soeharto]]
|relations =
|children = {{unbulleted list|[[Siti Hardijanti Rukmana]] (Tutut)|[[Sigit Harjojudanto]] (Sigit)|[[Bambang Trihatmodjo]] (Bambang)|[[Siti Hediati Hariyadi]] (Titiek)|[[Hutomo Mandala Putra]] (Tommy)|[[Siti Hutami Endang Adiningsih]] (Mamiek)}}
|parents = {{unbulleted list|K. P. H Soemoharjomo (bapak)|K. R. Ay. Hatmanti Hatmohoedojo (ibu)}}
|alma_mater =
|occupation =
|profession =
|religion = [[Islam]]
|signature =
|website =
|footnotes =
}}"
Sudomo,"{{Infobox Officeholder
|honorific-prefix = [[Laksamana]] [[TNI]] [[Purnawirawan|(Purn.)]]
|name             = {{PAGENAME}}
|image            = Sudomo, 25 Tahun Pembangunan Pemerintah Orde Baru.jpg
|imagesize        = 
|caption          = Sudomo sebagai Ketua Dewan Pertimbangan Agung
|office           = Ketua Dewan Pertimbangan Agung Republik Indonesia
|order            = ke-9
|term_start       = 1993
|term_end         = 1998
|president        = [[Soeharto]]
|vicepresident    = [[Try Sutrisno]]
|predecessor      = [[Maraden Panggabean]]
|successor        = [[Arnold Achmad Baramuli]]
|office1          = Menteri Koordinator Bidang Politik dan Keamanan Republik Indonesia 
|order1           = ke-3
|term_start1      = 23 Maret 1988
|term_end1        = 17 Maret 1993
|president1       = [[Soeharto]]
|vicepresident1   = [[Try Sutrisno]]
|predecessor1     = [[Surono Reksodimedjo]]
|successor1       = [[Soesilo Soedarman]]
|office2          = Menteri Tenaga Kerja Indonesia 
|order2           = ke-16
|term_start2      = 19 Maret 1983
|term_end2        = 23 Maret 1988
|president2       = [[Soeharto]]
|vicepresident2   = [[Umar Wirahadikusumah]]
|predecessor2     = [[Harun Zain]]
|successor2       = [[Cosmas Batubara]]
|office3          = Daftar Wakil Panglima Tentara Nasional Indonesia {{!}} Wakil Panglima Angkatan Bersenjata Republik Indonesia 
|order3           = ke-5
|term_start3      = 17 April 1978 
|term_end3        = 29 Maret 1983
|president3       = [[Soeharto]]
|vicepresident3   = [[Adam Malik]]
|predecessor3     = [[Surono Reksodimedjo]]
|successor3       = [[Widodo Adi Sutjipto]]
|office4        = Komando Operasi Pemulihan Keamanan dan Ketertiban {{!}}Panglima Komando Keamanan dan Ketertiban
|order4       = ke-5
|term_start4  = 5 April 1978
|term_end4   = 29 Maret 1983
|president4   = [[Soeharto]]
|vicepresident4 = [[Adam Malik]]
|predecessor4 =  [[Soeharto|Jenderal TNI (Purn.) Soeharto]]
|successor4   = [[Leonardus Benyamin Moerdani|Jenderal TNI Leonardus Benyamin Moerdani]]
|office5        = Kepala Staf Komando Keamanan dan Ketertiban
|term_start5  = 1973
|term_end5   = 1978
|president5   = [[Soeharto]]
|vicepresident5 = [[Hamengkubuwono IX]]
|1blankname5 = [[Panglima Kopkamtib]]
|1namedata5 = [[Soeharto]]
|office6          = Kepala Staf TNI Angkatan Laut
|order6           = ke-6
|term_start6      = 16 Desember 1969 
|term_end6        = 26 Juni 1973
|president6       = [[Soeharto]]
|vicepresident6   = [[Hamengkubuwono IX]]
|predecessor6     = [[Moeljadi]]
|successor6       = [[R. Soebono]]
|birth_date       = {{birth date|1926|9|20}}
|birth_place      =  [[Malang]], [[Jawa Timur]], [[Hindia Belanda]]
|death_date       = {{death date and age|2012|4|18|1926|9|20}}
|death_place      = [[Jakarta]], [[Indonesia]]
|death_cause      = Stroke
|resting_place    = [[TMP Kalibata|Taman Makam Pahlawan Nasional Utama Kalibata]], [[Jakarta]], [[Indonesia]]
|party            = 
|spouse           = {{marriage|Fransisca Play|1961|1980|reason=divorced}} {{marriage|[[Siska Widowati|Fransisca Diah Widhowaty]]|20 September 1990|1994|reason=divorced}} {{marriage|Aty Kusumawaty|1998|2002|reason=divorced}}
|children         = 4
|residence        = Jalan Sekolah Kencana IV, Pondok Indah, Jakarta Selatan
|alma_mater       = 
|occupation       = 
|allegiance       = {{flag|Indonesia}}
|branch           = [[Berkas:Insignia of the Indonesian Navy.svg|25px]] [[Tentara Nasional Indonesia Angkatan Laut|TNI Angkatan Laut]]
|rank             = [[File:22-TNI Navy-ADM.svg|25px| ]] [[Laksamana]] [[TNI]]
|serviceyears     = 1945—1983
|servicenumber    = 41/P{{sfn|Lembaga Pemilihan Umum|1978|p=61}}
|unit             = Korps Pelaut
|occupation       = TNI
|religion         = [[Islam]]
|honorific-prefix = [[Laksamana (Indonesia)|Laksamana]] [[TNI]] ([[Purnawirawan|Purn.]])
}}"
Nasrudin Sumintapura,"{{Infobox Officeholder
|honorific-prefix = 
|name             = Nasrudin Sumintapura
|image            = Nasrudin Sumintapura - Fifth Development Cabinet.jpg
|imagesize        = 200px
|caption          = 
|office           = Daftar Wakil Menteri Keuangan Indonesia {{!}} Menteri Muda Keuangan
|order            = Ke-5
|president        = [[Soeharto]]
|term_start       = 23 Maret 1988
|term_end         = 11 Maret 1993
|predecessor      = [[Notohamiprodjo]]
|successor        = [[Anny Ratnawati]]
|birth_date       = {{birth date|1938|8|1}}
|birth_place      = [[Jakarta]], [[DKI Jakarta]], [[Hindia Belanda]] 
|death_date       = {{death date and age|2011|5|5|1938|8|1}}
|death_place      = [[Jakarta]], [[DKI Jakarta]], [[Indonesia]] 
|nationality      = [[Indonesia]]
|party            = 
|spouse           = 
|children         = 
|residence        = 
|alma_mater       = [[Universitas Indonesia]]
|occupation       = 
|religion         = [[Islam]]
}}"
Probosutedjo,"{{Kotak info pemegang jabatan
|honorific-prefix = 
|name             = Probosutedjo
|image            = 
|imagesize        = 
|caption          = 
|order            = 
|birth_date       = {{birth date|1930|5|1}}
|birth_place      = [[Kemusuk]], [[Argomulyo, Sedayu, Bantul|Argomulyo]], [[Sedayu, Bantul|Sedayu]], [[Keresidenan Yogyakarta]], [[Hindia Belanda]]
|death_date       = {{death date and age|2018|3|26|1930|5|1}}
|death_place      = [[Daerah Khusus Ibukota Jakarta|Jakarta]], Indonesia
|spouse           = {{marriage|Ratmani|1961}}
|children         = 6
|party = [[Partai Nasional Indonesia - Front Marhaenis|PNI - Front Marhaenis]] (1999–2004)
|otherparty = [[Partai Golongan Karya|Golkar]] (sampai 1998)
|residence        = 
|alma_mater       = 
|occupation       = 
|religion         = 
}}"
Abdul Wahid Hasyim,"{{infobox officeholder
| honorific-prefix    = 
| name                = Abdul Wahid Hasyim
| image               = Colored Abdul Wahid Hasyim Picture.png
| image_size          = 220px
| alt                 = Portuuhhhbv. N. 
Bbn rait of Wahid Hasyim
| caption             = ''Abdul Wahid Hasyim''
| office              = [[Daftar Menteri Agama Indonesia|Menteri Negara Urusan Agama]] ke-1
| order               = 
| term_start          = 30 September 1945
| term_end            = 14 November 1945
| president           = [[Soekarno]]
| predecessor         = ''Tidak ada (jabatan baru)''
| successor           = [[Rasjidi]]
| office2             = Menteri Agama Republik Indonesia Serikat
| term_start2         = 20 Desember 1949
| term_end2           = 6 September 1950
| primeminister2      = [[Mohammad Hatta]]
| office3             = [[Daftar Menteri Agama Indonesia|Menteri Agama]] ke-7
| order3              = 
| term_start3         = 6 September 1950
| term_end3           = 27 April 1951
| primeminister3      = [[Mohammad Natsir]]<br>[[Soekiman Wirjosandjojo]]
| president3          = Soekarno
| predecessor3        = [[Fakih Usman]]
| successor3          = Fakih Usman
| office4             = Daftar Ketua Pengurus Besar Nahdlatul Ulama{{!}}Ketua Umum Pengurus Besar Nahdlatul Ulama
| order4              = ke-5
| term_start4         = 1951
| term_end4           = 1953
| predecessor4        = Nahrawi Thohir
| successor4          = [[Muhammad Dahlan]]
| birth_date          = {{Birth date|1914|6|1|mf=y}}
| birth_place         = [[Kabupaten Jombang|Jombang]], [[Hindia Belanda]]
| death_date          = {{Death date and age|1953|4|19|1914|6|1|mf=y}}
| death_place         = [[Cimahi]], [[Jawa Barat]], [[Indonesia]]
| father              = [[Hasyim Asy'ari]]
| children            = [[Abdurrahman Wahid]]<br />Aisyah Hamid Baidlowi<br />[[Salahuddin Wahid]]<br />Umar Wahid<br />[[Lily Wahid]]<br />[[Hasyim Wahid]]
| alma_mater          = 
| occupation          = 
| profession          = 
| religion            = <!-- Kosongkan bagian ini; kolom terkait Suku, Agama dan Ras telah dinonaktifkan -->
| signature           = 
| website             = 
| footnotes           = 
}}"
Front Anti-Komunis Indonesia,"{{Infobox political party
| name = Front Anti-Komunis Indonesia
| logo = 
| logo_alt =
| colorcode = #1114bd
| leader =
| president = 
| chairperson = 
| secretary = 
| general_secretary = 
| first_secretary = 
| secretary_general = 
| presidium = 
| governing_body =
| standing_committee =
| spokesperson = 
| founder =
| founded =    
| headquarters = [[Jakarta]], [[Republik Indonesia]]
| ideology = {{Tree list}}
* [[Pancasila|Pancasila Kanan]]
** [[Anti-komunisme]]
** [[Nasionalisme Indonesia]]
** [[Konservatisme nasional]]
** [[UUD 1945|Konstitusionalisme]]
{{Tree list/end}}
| position = [[Politik sayap kanan|Sayap-kanan]]
| international = 
| website = 
| country = 
}}"
Sukarjo Wiryopranoto,"{{Infobox Officeholder
|honorific-prefix    =
|name                = Sukarjo Wiryopranoto
|honorific-suffix    =
|image               = Sukarjo Wiryopranoto, Wajah dan Sejarah Perjuangan Pahlawan Nasional, Volume 4 (1995), p. 11.jpg
|imagesize           = 200px
|office1             = Duta Besar Indonesia untuk Perserikatan Bangsa-Bangsa
|order1              = ke-4
|term_start1         = 1960
|term_end1           = 1962
|predecessor1        = [[Ali Sastroamidjojo]]
|successor1          = [[Lambertus Nicodemus Palar|L.N Palar]]
|president1          = [[Soekarno]]
|office2             = Duta Besar Indonesia untuk Tiongkok
|order2              = ke-2
|term_start2         = 1956
|term_end2           = 1960
|predecessor2        = [[Arnold Mononutu]]
|successor2          = [[Soekarni Kartodiwirjo]]
|president2          = Soekarno
|office3             = Duta Besar Indonesia untuk Italia
|order3              = ke-1
|term_start3         = 1952
|term_end3           = 1954
|predecessor3        = 
|successor3          = [[Sutan Mohammad Rasjid]]
|president3          = Soekarno
|office4             = Duta Besar Indonesia untuk Takhta Suci
|order4              = ke-1
|term_start4         = 1950
|term_end4           = 1952
|predecessor4        = 
|successor4          = [[Djumhana Wiriaatmadja]]
|president4          = Soekarno
|birth_date          = {{birth date|1903|6|5}}
|birth_place         = [[Kesugihan, Cilacap|Kesugihan]], [[Kabupaten Cilacap|Cilacap]], [[Hindia Belanda]]
|death_date          = {{death date and age|1962|10|23|1903|6|5}}
|death_place         = [[New York (negara bagian)|New York]], [[Amerika Serikat]]
|death_cause         =
|restingplace        = [[Taman Makam Pahlawan Nasional Utama Kalibata|TMP Kalibata]]
|birthname           = Soekardjo Wirjopranoto
|nationality         = [[Jawa]], [[Indonesia]]
|party               = 
|otherparty          = <!--For additional political affiliations -->
|spouse              =
|partner             = <!--For those with a domestic partner and not married -->
|relations           =
|children            =
|parents             = 
|residence           =
|alma_mater          =
|occupation          = Aktivis kemerdekaan, [[politisi]], kemudian [[diplomat]]
|profession          =
}}"
