iri,wikiurl,image,summary 
http://127.0.0.1:3333/AnonBadariah,https://id.wikipedia.org/wiki/Amir_Machmud,https://upload.wikimedia.org/wikipedia/commons/5/55/22-TNI_Army-GEN.svg,"Jenderal TNI (Purn.) Amir Machmud (21 Februari 1923 – 21 April 1995) adalah seorang Jenderal Militer Indonesia yang merupakan saksi mata penandatanganan Supersemar, sebuah dokumen serah terima kekuasaan dari Presiden Soekarno kepada Jenderal Soeharto.


== Awal kehidupan ==
Amir Machmud lahir pada 21 Februari 1923 di Cimahi, Jawa Barat. Ia adalah anak kedua dari lima bersaudara dan ayahnya bekerja untuk sebuah perusahaan publik di bawah Pemerintah Kolonial Belanda.
Setelah menyelesaikan pendidikannya pada tahun 1940, Amir Machmud mulai memikirkan karier yang ia akan lakukan. Pada tahun 1941 ia mengambil kursus topografi, meskipun tidak pernah datang untuk itu."
http://127.0.0.1:3333/IndrawanBudiPrasetyo,https://id.wikipedia.org/wiki/Moerdiono,https://upload.wikimedia.org/wikipedia/commons/a/a7/AUT_Honour_for_Services_to_the_Republic_of_Austria_-_5th_Class_BAR.svg,"Letnan Jenderal TNI (Purn.) Moerdiono (19 Agustus 1934 – 7 Oktober 2011) adalah mantan Menteri Sekretaris Negara Indonesia, menjabat selama dua periode: Kabinet Pembangunan V (1988–1993) dan Kabinet Pembangunan VI (1993–1998). Sejak awal ia meniti kariernya di sekretaris negara. Ia dikenal dekat dengan Soedharmono.
Ia meninggal di Rumah Sakit Gleneagles, Singapura pada tanggal 7 Oktober 2011.


== Karier ==
Moediono adalah lulusan Akademi Pemerintahan Dalam Negeri (APDN) Malang (1957) dan Lembaga Administrasi Negara (1967) dan mulai berkarier pada masa Orde Baru."
http://127.0.0.1:3333/SashaKarinaTutupoly,https://id.wikipedia.org/wiki/Bob_Tutupoly,https://upload.wikimedia.org/wikipedia/commons/c/cc/IMDb_Logo_Square.svg,"Bobby Willem Tutupoly (13 November 1939 – 5 Juli 2022) atau yang lebih dikenal sebagai Bob Tutupoly adalah seorang penyanyi, pembawa acara, dan aktor Indonesia. Ia mulai rekaman di Jakarta pada tahun 1965 bersama Pattie Bersaudara. Selanjutnya, ia dikenal dengan lagu-lagu Lidah Tak Bertulang, Tiada Maaf Bagimu, Tinggi Gunung Seribu Janji, dan lain-lain.
Namun ia lebih tertarik menyanyi. Akhirnya ia bergabung Bill Saragih di band The Jazz Riders pada 1960."
http://127.0.0.1:3333/NenengAmaliaDendawacana,https://id.wikipedia.org/wiki/Ipik_Asmasoebrata,https://upload.wikimedia.org/wikipedia/commons/0/02/Arrow_left_pictogram.png,"Ipik Asmasoebrata (16 Juni 1922 – 28 Agustus 2003)
adalah politikus Indonesia yang merupakan mantan Pejuang Kemerdekaan Indonesia (Angkatan '45) yang berasal dari Tanjungsari, Sumedang. Semasa hidup, Ia aktif mengembangkan Partai Demokrasi Indonesia (PDI), menjadi Wakil Ketua Komisi I MPR, sekaligus menjadi juru bicara Fraksi PDI di MPR/DPR. Ia juga pernah menjabat Ketua Umum Persatuan Olahraga Berkuda (Pordasi). Ia memiliki dua anak yang aktif di dunia politik Indonesia karena sempat menjadi pengurus PDI versi Soerjadi sekaligus Anggota DPRD DKI Jakarta periode 1992-1997 yaitu Alex Asmasoebrata dan (Alm) Neneng Amalia Dendawacana dan kakek dari mantan pembalap perempuan Indonesia, Alexandra Asmasoebrata.
Semasa menjadi Anggota DPR RI, ia pernah melakukan kritik dengan mengatakan perlu pendekatan terhadap pemberantasan korupsi yang ada di pemerintahan Indonesia yang, menurutnya, terjadi hanya di sebagian pegawai pemerintahan. Selain itu, ia pernah mengkritik sistem bagi untung di era awal berdirinya RCTI pada tahun 1988."
http://127.0.0.1:3333/NoerNittaNazyra,https://id.wikipedia.org/wiki/Jajang_C._Noer,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_Indonesia.svg,"Lidia Djunita Pamoentjak (lahir 28 Juni 1952), yang lebih dikenal sebagai Jajang C. Noer, adalah seorang pemeran Indonesia. Terkenal karena peran pendukung dan dialeknya yang khas, ia berakting di banyak film, termasuk peran utama, dari pertengahan dekade 1990-an hingga awal 2000-an. Dikenal karena penggambaran karakternya yang eksentrik, hangat dan bersahaja, ia dipuji dan dianggap sebagai salah satu aktris terbaik di generasinya. Karya aktingnya yang mengesankan termasuk yang mendapatkan pujian kritis saat itu, diantaranya dalam drama komedi romantis Cintaku di Rumah Susun (1987) dan drama romantis Bibir Mer (1991).
Dalam karier yang membentang lebih dari lima dekade, ia telah menerima banyak penghargaan, dinominasikan delapan kali untuk Piala Citra di Festival Film Indonesia, menjadikannya salah satu aktris yang paling banyak dinominasikan dalam sejarah acara tersebut."
http://127.0.0.1:3333/DavidPandjaitan,https://id.wikipedia.org/wiki/Luhut_Binsar_Pandjaitan,https://upload.wikimedia.org/wikipedia/commons/5/55/22-TNI_Army-GEN.svg,"Jenderal TNI (HOR) (Purn.) Luhut Binsar Pandjaitan, M.P.A. (EYD: Luhut Binsar Panjaitan; lahir 28 September 1947) adalah Menteri Koordinator Bidang Kemaritiman Republik Indonesia Kabinet Kerja pada Juli 2016 dan dipilih kembali pada masa Kabinet Indonesia Maju pemerintahan Presiden Joko Widodo dan Wakil Presiden Ma'ruf Amin periode 2019–2024 sebagai Menteri Koordinator Bidang Kemaritiman dan Investasi Indonesia. Ia juga pernah menjabat sebagai Kepala Staf Kepresidenan Republik Indonesia sejak 31 Desember 2014 hingga 2 September 2015. Pada 12 Agustus 2015, ia ditunjuk oleh Presiden Joko Widodo menjadi Menteri Koordinator Bidang Politik, Hukum, dan Keamanan menggantikan Tedjo Edhy Purdijatno. Dalam perombakan Kabinet Kerja Jilid II pada 27 Juli 2016, ia diangkat menjadi Menteri Koordinator Kemaritiman menggantikan Rizal Ramli. Pada 15 Agustus 2016, Presiden Joko Widodo mengambil langkah terkait polemik kepemilikan paspor Amerika Serikat (AS) oleh Menteri Energi dan Sumber Daya Mineral (ESDM) Arcandra Tahar, sehingga Presiden memberhentikan Archandra secara terhormat dari Menteri ESDM dan menunjuk Luhut yang juga menjadi Menko Maritim untuk menjadi pejabat sementara (Plt) Menteri Energi dan Sumber Daya Mineral."
http://127.0.0.1:3333/FenellaHornay,https://id.wikipedia.org/wiki/Filomeno_Hornay,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_Indonesia.svg,"Ir. Filomeno de Jesus Hornay, M. Agr.Sc. (lahir 1 Januari 1960) adalah seorang pemerhati bidang politik, sosial dan pertanian kelahiran Timor Leste (Timor Timur) yang saat ini berdomisili di Kupang, Nusa Tenggara Timur, Indonesia. Filomeno mulai dikenal setelah aktif menjadi aktivis pro-otonomi pada masa jajak pendapat di Timor Timur (Timtim) pada tahun 1999 yang hasilnya memutuskan berpisahnya Timor Timur dari Indonesia. Pada masa tersebut, Filomeno berperan sebagai juru bicara FPDK (Forum Persatuan Demokrasi dan Keadilan) yang merupakan forum perkumpulan kaum intelektual Timtim yang bertujuan untuk menyamakan persepsi dan visi seluruh rakyat Timtim."
http://127.0.0.1:3333/HariIndraUtama,https://id.wikipedia.org/wiki/Hari_yang_Cerah...,https://upload.wikimedia.org/wikipedia/commons/b/b0/Gnome-dev-cdrom-audio.svg,"Hari yang Cerah... merupakan album studio ketiga grup musik Indonesia Peterpan yang dirilis pada tahun 2007 melalui Musica Studio's. Album ini kembali disponsori oleh XL Axiata setelah sebelumnya pada album OST. Alexandria. Singel yang dirilis pada album ini diantaranya ""Menghapus Jejakmu"", ""Di Balik Awan"", ""Hari yang Cerah Untuk Jiwa yang Sepi"", ""Sally Sendiri"", dan ""Cobalah Mengerti"".
Album ini adalah album pertama Peterpan setelah vakum selama satu setengah tahun pasca keluarnya Andika dan Indra dari Peterpan pada Oktober 2006."
http://127.0.0.1:3333/SarahSuciAliciaSitompul,https://id.wikipedia.org/wiki/Ruhut_Sitompul,https://upload.wikimedia.org/wikipedia/commons/b/b2/Ruhut_Sitompul_Demokrat.jpg,"Ruhut Poltak Hotparulian Sitompul, S.H. (lahir 24 Maret 1954) adalah seorang aktor, advokat, dan politikus berkebangsaan Indonesia. Nama Ruhut dikenal luas berkat perannya sebagai tokoh Poltak yang mengaku sebagai Raja Minyak dari Tarutung di sinetron Gerhana. Ruhut pernah menjabat sebagai Ketua DPP Partai Demokrat.


== Kehidupan awal ==
Ruhut adalah anak kedua dari empat bersaudara pasangan Humala Sitompul dan Surtani Panggabean. Ia menyelesaikan pendidikan akademiknya di Fakultas Hukum Universitas Padjadjaran, Bandung tahun 1979."
http://127.0.0.1:3333/IGustiNgurahAlitYudha,https://id.wikipedia.org/wiki/Bandar_Udara_Internasional_I_Gusti_Ngurah_Rai,https://upload.wikimedia.org/wikipedia/commons/c/c5/Airplane_silhouette.svg,"Bandar Udara Internasional I Gusti Ngurah Rai (bahasa Inggris: I Gusti Ngurah Rai International Airport) (IATA: DPS, ICAO: WADD), adalah bandar udara internasional yang terletak di sebelah selatan Bali, Indonesia, tepatnya di Kecamatan Kuta, Badung, Bali, sekitar 13 km dari Denpasar. Bandar Udara Internasional Ngurah Rai merupakan bandara tersibuk kedua di Indonesia, setelah Bandara Internasional Soekarno-Hatta dan pintu gerbang penerbangan internasional utama dari Indonesia bagian tengah serta timur.


== Sejarah ==

Bandar Udara Ngurah Rai dibangun pada tahun 1930 oleh Departement Voor Verkeer en Waterstaats (semacam Departemen Pekerjaan Umum). Landas pacu berupa airstrip sepanjang 700 meter dari rumput di tengah ladang dan pekuburan di desa Tuban. Karena lokasinya berada di Desa Tuban, masyarakat sekitar menamakan airstrip ini sebagai Pelabuhan udara Tuban."
http://127.0.0.1:3333/ChristianHuseinSitompul,https://id.wikipedia.org/wiki/Ruhut_Sitompul,https://upload.wikimedia.org/wikipedia/commons/b/b2/Ruhut_Sitompul_Demokrat.jpg,"Ruhut Poltak Hotparulian Sitompul, S.H. (lahir 24 Maret 1954) adalah seorang aktor, advokat, dan politikus berkebangsaan Indonesia. Nama Ruhut dikenal luas berkat perannya sebagai tokoh Poltak yang mengaku sebagai Raja Minyak dari Tarutung di sinetron Gerhana. Ruhut pernah menjabat sebagai Ketua DPP Partai Demokrat.


== Kehidupan awal ==
Ruhut adalah anak kedua dari empat bersaudara pasangan Humala Sitompul dan Surtani Panggabean. Ia menyelesaikan pendidikan akademiknya di Fakultas Hukum Universitas Padjadjaran, Bandung tahun 1979."
http://127.0.0.1:3333/GianPutraWirjawan,https://id.wikipedia.org/wiki/Gita_Wirjawan,https://upload.wikimedia.org/wikipedia/commons/0/02/Arrow_left_pictogram.png,"Gita Irawan Wirjawan, B.B.A., M.B.A., M.P.A.
(lahir 21 September 1965) adalah seorang wirausahawan, investor, pemusik, produser, politikus, dan negarawan yang berasal dari Indonesia. Ia menjabat sebagai Kepala Badan Koordinasi Penanaman Modal (2009-2012) dan Menteri Perdagangan Republik Indonesia (2011-2014) di dalam Kabinet Indonesia Bersatu II pada masa pemerintahan Presiden Susilo Bambang Yudhoyono (2009-2014).


== Keluarga dan Pendidikan ==
Gita Wirjawan lahir di Jakarta dari pasangan Wirjawan Djojosugito yang berdarah Jawa dan Paula Warokka yang berdarah Minahasa. Anak bungsu dari lima bersaudara, Gita Wirjawan menempuh pendidikan di SD Budi Waluyo dan SMP Pangudi Luhur di Jakarta sebelum bermukim di Bangladesh, dan selanjutnya di India, di usia tiga belas tahun ketika ayahnya bertugas sebagai pejabat WHO di Bangladesh. Ia memperoleh gelar Sarjana dalam bidang Administrasi Niaga dari Universitas Texas di Austin pada tahun 1988, gelar Magister di bidang Administrasi Niaga dari Baylor University pada tahun 1989, dan gelar Magister dalam bidang Administrasi Publik dari John F. Kennedy School of Government di Harvard University sebagai Mason Fellow, pada tahun 2000."
http://127.0.0.1:3333/MaxiHidayat,https://id.wikipedia.org/wiki/Mohamad_Suleman_Hidayat,https://upload.wikimedia.org/wikipedia/commons/0/02/Arrow_left_pictogram.png,"Ir. H. Mohamad Suleman Hidayat (lahir 2 Desember 1944), adalah seorang politikus Indonesia yang pernah menjabat sebagai Menteri Perindustrian Indonesia dari 22 Oktober 2009 hingga 20 Oktober 2014. Sebelumnya ia menjabat sebagai Ketua KADIN sejak 2003 hingga 2013. Dia memperoleh gelar S1 dari Fakultas Ekonomi dan bisnis Universitas Padjadjaran. Karena ingin menfokuskan diri di jabatan Menteri Industri, jabatan ketua Kadin dilepas dan digantikan oleh Adi Putra Darmawan Tahir pada tahun 2010."
http://127.0.0.1:3333/AnandaKertaIranaWibowo,https://id.wikipedia.org/wiki/Ari_Sigit,https://upload.wikimedia.org/wikipedia/commons/5/52/Acap.svg,"Ari Sigit memiliki nama lengkap Ari Haryo Wibowo Harjojudanto (lahir 3 November 1970) adalah pengusaha Indonesia sekaligus salah satu cucu dari mantan presiden Soeharto.


== Sebagai pengusaha ==
Putra sulung dari tiga bersaudara pasangan Sigit Harjojudanto dan Ilsye Aneke Ratnawati mulai bergelut di bisnis sejak tahun 1990. Proyek yang pertama ditanganinya adalah pembangunan kantor Wali Kota Jakarta Pusat. Setelah itu, bisnisnya merebak ke berbagai sektor di bawah kendali Grup Arha, kepanjangan dari Ari Harjo. Beberapa bidang tercatat yang pernah Ari geluti adalah bidang konstruksi, perdagangan, distributor, properti, hiburan, sampai sarang burung walet."
http://127.0.0.1:3333/HarrisAliMoerfi,https://id.wikipedia.org/wiki/Ali_Moertopo,https://upload.wikimedia.org/wikipedia/commons/a/a1/2017-fr.wp-orange-source.svg,"Letnan Jenderal TNI (Purn.) Ali Moertopo, atau sering pula dieja Ali Murtopo (23 September 1924 – 15 Mei 1984), adalah pemikir, tokoh intelijen, dan politikus yang berperan penting terutama pada masa Orde Baru di Indonesia. Ia pernah menjabat sebagai Asisten Pribadi Soeharto, Kepala Operasi Khusus, Menteri Penerangan Indonesia (1978 – 1983) serta Deputi Kepala (1969 – 1974) dan Wakil Kepala (1974 – 1978) Badan Koordinasi Intelijen Negara. Orang tuanya berasal dari Kebumen dan Pekalongan yang kemudian sempat berpindah ke Blora, selanjutnya berdagang hingga menetap di sana.


== Kehidupan Pribadi ==
Ali Moertopo lahir dari pasangan Raden Sutikno Kartoprawiro dan Soekati. Tanggal dan tempat lahir Ali Moertopo sebetulnya bukan 23 September 1924, pada tahun 1964 ketika akan membuat paspor ia memerintahkan anak buahnya Mayor."
http://127.0.0.1:3333/RomaSophiaan,https://id.wikipedia.org/wiki/Sophan_Sophiaan,https://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg,"Sophan Sophiaan (Lontara Bugis: ᨔᨚᨄ ᨔᨚᨄᨗᨐ, transliterasi: Sopan Sopiyan; Lontara Makassar: ᨔᨚᨄ ᨔᨚᨄᨗᨐ, transliterasi: Sopan Sopiyyang) (26 April 1944 – 17 Mei 2008)  adalah seorang aktor, sutradara, produser dan politikus Indonesia keturunan Makassar, Sulawesi Selatan. Ia merupakan putra dari politikus dan diplomat Indonesia, Manai Sophiaan.


== Biografi ==
Sophan menikah dengan aktris senior Indonesia, Widyawati dan mempunyai dua anak: Roma & Romi. Setelah banyak berkiprah di dunia perfilman, Sophan terjun ke panggung politik dan pernah aktif di Partai Demokrasi Indonesia Perjuangan. Dalam kapasitasnya itu, ia pernah menjadi anggota Dewan Perwakilan Rakyat dan Majelis Permusyawaratan Rakyat RI.
Pada tahun 2005, ia turut bergabung dalam mendirikan partai baru yang bernama Partai Demokrasi Pembaruan bersama-sama dengan Laksamana Sukardi, Arifin Panigoro, Roy BB Janis, Sukowaluyo Mintohardjo, Noviantika Nasution, Didi Supriyanto, Tjiandra Wijaya, Postdam Hutasoit dan RO Tambunan."
http://127.0.0.1:3333/WiratamaHadiRachmanto,https://id.wikipedia.org/wiki/Siti_Hutami_Endang_Adiningsih,https://upload.wikimedia.org/wikipedia/id/b/b0/President_Suharto%2C_1998.jpg,"Ir. Hj. Siti Hutami Endang Adiningsih (lahir 23 Agustus 1964), atau biasa dikenal dengan nama Mamiek Soeharto, adalah putri bungsu mantan Presiden Soeharto. Mamiek menikah dengan seorang insinyur bernama Pratikno Prayitno Singgih pada tahun 1988. Pernikahannya dikaruniai seorang anak bernama Wiratama Hadi Ramanto (Wira)."
http://127.0.0.1:3333/RonaldoGuterres,https://id.wikipedia.org/wiki/Eurico_Guterres,https://upload.wikimedia.org/wikipedia/commons/e/e6/0240_Militia_Leader_Eurico_Guterres_1999.jpg,"Eurico Barros Gomes Guterres, S.E., M.M. (lahir 4 Juli 1969) adalah tokoh pro integrasi Timor Timur. Ia pernah menjabat sebagai Wakil Panglima Milisi pro-Indonesia di Timor Leste. Ia juga pernah menjabat sebagai Anggota DPRD Timor Timur Fraksi Golkar (1999—2004). Ia dituduh terlibat dalam sejumlah pembantaian di Timor Timur, dan merupakan pemimpin milisi utama pada pembantaian pasca-referendum dan penghancuran ibu kota Dili.
Guterres dinyatakan bersalah dan dijatuhkan hukuman 10 tahun penjara pada November 2002."
http://127.0.0.1:3333/NaniNurrachman,https://id.wikipedia.org/wiki/Sutoyo_Siswomiharjo,https://upload.wikimedia.org/wikipedia/commons/5/5f/20-TNI_Army-MG.svg,"Mayor Jenderal TNI (Anumerta) Sutoyo Siswomiharjo (28 Agustus 1922 – 1 Oktober 1965) adalah seorang perwira tinggi TNI-AD yang diculik dan kemudian dibunuh dalam peristiwa Gerakan 30 September di Indonesia.


== Riwayat Hidup ==


=== Kehidupan awal ===
Sutoyo lahir di Kebumen, Keresidenan Kedu. Ia menyelesaikan sekolahnya sebelum invasi Jepang pada tahun 1942, dan selama masa pendudukan Jepang, ia belajar tentang penyelenggaraan pemerintahan di Jakarta. Dia kemudian bekerja sebagai pegawai pemerintah di Purworejo, namun mengundurkan diri pada tahun 1944.


=== Karier militer ===
Setelah proklamasi kemerdekaan Indonesia pada tahun 1945, Sutoyo bergabung ke dalam bagian Polisi Tentara Keamanan Rakyat (TKR), cikal bakal Tentara Nasional Indonesia."
http://127.0.0.1:3333/Riswulan,https://id.wikipedia.org/wiki/Hartini,https://upload.wikimedia.org/wikipedia/commons/0/02/Arrow_left_pictogram.png,"Siti Suhartini atau lebih dikenal dengan nama Hartini Soekarno (20 September 1924 – 12 Maret 2002) adalah istri keempat Presiden RI Soekarno.


== Riwayat Hidup ==


=== Masa Kecil ===
Hartini lahir pada tanggal 20 September 1924 di Jakarta sebagai anak kedua dari lima bersaudara pasangan Osan Murawi dan Mairah. Ayahnya Osan adalah pegawai Departemen Kehutanan yang rutin berpindah kota. Hartini menamatkan SD di Malang dan ia diangkat anak oleh keluarga Oesman di Bandung. Hartini melanjutkan pendidikan di Nijverheidsschool (Sekolah Kepandaian Putri) Bandung."
http://127.0.0.1:3333/AryoSeto,https://id.wikipedia.org/wiki/Arseto_FC,https://upload.wikimedia.org/wikipedia/commons/9/9f/Flag_of_Indonesia.svg,"Arseto FC (singkatan dari Aryo Seto Football Club) merupakan sebuah klub sepak bola era Galatama dari Kota Surakarta. Klub ini berdiri pada tahun 1978 yang didirikan oleh Sigid Harjoyudanto, yang merupakan putra mantan Presiden Soeharto. Pemilihan nama Arseto sebagai nama tim memiliki 2 kemungkinan, yakni Aryo Seto yang merupakan tokoh pewayangan atau Ari Sigit Soeharto putra dari Sigid Harjoyudanto.
Arseto adalah salah satu anggota pertama Liga Sepak Bola Utama dari 14 tim, bersama BBSA Tama, Buana Putra, Cahaya Kita, Indonesia Muda, Jaka Utama, Jayakarta, NIAC Mitra, Pardedetex, Perkesa '78, Sari Bumi Raya, Tidar Sakti, Tunas Inti, Warna Agung. 
Pada mulanya, klub ini bermarkas di Jakarta."
http://127.0.0.1:3333/DiahSakinah,https://id.wikipedia.org/wiki/Shelomita,https://upload.wikimedia.org/wikipedia/commons/8/80/Emojione_1F399.svg,"Shelomita Sulistiany Diah Hadju (lahir 24 November 1974) adalah aktris dan penyanyi Indonesia keturunan Gorontalo, Jawa, dan Belanda. Shelomita merupakan putri pasangan Didi Abdulkadir Hadju dan penyanyi Marini Soerjosoemarno.


== Kehidupan awal ==
Shelomita lahir dari keluarga penganut Kristen. Setelah ibunya memeluk agama Islam, mereka sekeluarga pun masuk Islam.
Shelomita besar dalam keluarga pecinta seni."
http://127.0.0.1:3333/EdwinSunawarSukowati,https://id.wikipedia.org/wiki/Sunawar_Sukowati,https://upload.wikimedia.org/wikipedia/commons/0/02/Arrow_left_pictogram.png,"Dr. Sunawar Sukowati, S.H (06 September 1922 – 12 Januari 1986) adalah pengacara dan politisi berkebangsaan Indonesia. Dia adalah mantan Menteri Negara Bidang Pengawasan Proyek-proyek Pemerintah atau yang kini dikenal dengan Kepala Bappenas yang menjabat pada 10 Juni 1968 hingga 9 September 1971. Kemudian, ia menjadi Menteri Negara Pengawasan Operasional Pembangunan dan kemudian menjadi Menteri Negara Kesejahteraan Rakyat pada 28 Maret 1973 hingga 29 Maret 1978.


== Pendidikan ==
Sarjana Hukum Universitas Gadjah Mada, Yogyakarta
Doktor dalam bidang Ekonomi Universitas Padjadjaran, Bandung
Guru besar Universitas Padjadjaran, Bandung


== Pemikiran ==
Menurut Sunawar Sukowati pada masa Asas tunggal Pancasila Orde Baru:

Pada tahun 1983, beliau memicu kontroversi laten dengan memberi tahu rekan-rekannya di fraksi Partai Demokrasi Indonesia bahwa negara Pancasila, seperti yang disebutkan dalam pidato presidensial Soeharto, adalah negara sekuler."
